LOC116964828	75279	516	74763
ARL14	0	0	0
B3GALNT1	7	0	9
PPM1L	21	2	22
LOC116964827	0	1	0
LOC104362189	25	25	0
NMD3	2001	84	1917
LOC104361035	15	15	0
OTOL1	13	0	13
LOC116964821	0	0	0
LOC116964824	0	0	0
SI	0	0	0
SLITRK3	1	0	1
LOC116960040	1	0	1
LOC116960038	0	0	0
LOC116960039	0	0	0
BCHE	0	0	0
ZBBX	13	0	13
PDCD10	1547	33	1514
SERPINI1	1561	5	1556
GOLIM4	39	3	36
LOC104359579	5	0	5
MECOM	2	0	2
TRNAV-AAC	32	31	1
MYNN	4141	107	9014
LRRC34	297	5227	52
LRRIQ4	5	7	0
LRRC31	86	2	97
SAMD7	46	58	1
SEC62	1269	24	1988
LOC116960036	107	826	26
GPR160	67	23	46
PHC3	1068	16	1052
PRKCI	1600	33	1567
SKIL	1501	22	1479
CLDN11	0	0	0
SLC7A14	0	0	0
RPL22L1	5147	51	5096
EIF5A2	7091	74	7017
SLC2A2	3	3	0
TNIK	38	0	38
PLD1	42	1	41
TMEM212	0	0	0
FNDC3B	22	0	22
GHSR	0	0	0
TNFSF10	2	0	2
NCEH1	70	0	70
ECT2	130	3	127
SPATA16	0	0	0
NLGN1	0	0	0
NAALADL2	9	0	9
LOC122154010	3	0	3
TBL1XR1	1743	16	1727
LOC104363958	7	0	7
ZMAT3	1529	13	1516
PIK3CA	8066	79	7987
ZNF639	2230	147	2083
MFN1	1820	78	1745
GNB4	9632	237	9398
ACTL6A	812	97	715
MRPL47	1609	64	1556
NDUFB5	2122	35	2098
USP13	60	0	60
PEX5L	6	4	2
TTC14	5265	129	5181
CCDC39	1257	711	591
FXR1	41884	1058	40828
DNAJC19	1166	122	1046
SOX2	0	0	0
ATP11B	4547	127	4420
DCUN1D1	3009	94	2915
MCCC1	530	206	324
LAMP3	58	28	30
MCF2L2	40	29	11
B3GNT5	831	21	810
RFC4	338	74	264
EIF4A2	33926	418	33508
LOC116964975	38	0	38
LOC116964976	117	0	117
LOC116964977	15	0	15
KNG1	20	20	0
HRG	10	10	0
FETUB	9	9	0
AHSG	6	6	0
SENP5	1456	27	1429
EPHB3	21	0	21
POLR2H	403	1	402
THPO	25	25	0
CHRD	0	0	0
CLCN2	0	0	0
LOC122153988	0	0	0
FAM131A	0	0	0
EIF4G1	271	15	262
LOC116958997	1	0	1
LOC116958996	0	0	0
LOC122153722	8	14	0
PSMD2	991	35	957
ECE2	22	19	3
LOC116958981	247	7	240
CAMK2N2	2	0	2
EEF1AKMT4	5	0	5
ALG3	2	1	1
VWA5B2	0	0	0
LOC122154170	4	0	4
LOC104358499	9	2	7
ABCF3	308	7	301
AP2M1	4117	102	4015
DVL3	144	21	123
EIF2B5	1980	19	1961
ABCC5	2374	67	2381
LOC122153676	76	120	48
RNPEPL1	407	30	396
CAPN10	602	70	534
LOC104359281	154	156	0
LOC104359278	6	0	6
LOC104359277	0	0	0
EIF4E2	932	26	906
CHRNG	5	5	0
CHRND	3	3	0
PRSS56	0	0	0
SLC12A9	4	2	2
ECEL1	0	0	0
LOC116958985	0	0	0
LOC116958986	2	1	1
DIS3L2	720	13	707
NPPC	1	2	0
COPS7B	996	21	976
PDE6D	299	7	292
LOC122153808	14	0	14
LOC116958979	2	0	2
PTMA	250	17	233
LOC122154191	38	4	34
LOC122153972	1	0	1
NMUR1	0	0	0
NCL	1134	40	1094
LOC116958994	2	0	2
LOC116958995	8	0	8
LOC116958993	14	0	14
B3GNT7	2	2	0
ARMC9	433	14	419
PSMD1	4166	82	4085
HTR2B	378	377	2
CUNH2orf72	0	0	0
RPL35A	13745	143	14330
IQCG	7	728	7
LRCH3	1538	15	1523
FYTTD1	4736	59	4677
RUBCN	399	12	387
LOC104365438	9	7	2
LOC116958988	0	0	0
LOC116958990	0	0	0
MUC4	1	0	1
TNK2	15	3	12
TFRC	23088	224	22864
SLC51A	14	7	8
PCYT1A	502	7	496
DYNLT2B	798	18	780
PDCD1	102	11	91
LOC104368302	0	0	0
SST	0	0	0
BCL6	195	3	192
LOC116960143	858	31	827
LOC104364384	123	1	122
LOC116960140	2	0	2
TP63	2	0	2
P3H2	0	0	0
CLDN1	1	0	1
CLDN16	1	1	0
TMEM207	3	0	3
LOC104361937	558	9	549
GMNC	0	0	0
LOC116960136	1	0	1
OSTN	0	0	0
UTS2B	0	0	0
CCDC50	80	1	79
FGF12	1	0	1
LOC116960135	0	0	0
MB21D2	24	0	24
PLAAT1	632	4	706
ATP13A5	139	213	4
LOC104366773	81	0	81
OPA1	3905	44	3861
HES1	1	0	1
LOC104361864	6	0	6
CPN2	43	3	40
LRRC15	1	0	1
LOC122154173	745	10	735
ATP13A3	822	8	814
TMEM44	4	0	4
LSG1	250	2	248
FAM43A	5	0	5
XXYLT1	716	13	703
ACAP2	1890	36	1854
PPP1R2	1724	95	1629
APOD	0	0	0
LOC104364430	82	38	91
LOC104362023	276	15	308
DLG1	1785	42	1743
MELTF	267	6	261
PIGZ	59	24	60
LOC116960127	253	43	230
NCBP2	539	12	527
CPB1	36	41	0
AGTR1	55	55	0
LOC116960138	0	0	0
LOC116960126	0	0	0
LOC116960390	0	0	0
ZIC4	0	0	0
PLSCR5	0	0	0
LOC116964775	0	0	0
PLSCR1	254	14	240
PLOD2	29	4	25
LOC116964766	0	0	0
LOC116964767	0	0	0
DIPK2A	49	7	42
SLC9A9	133	0	133
CHST2	11	0	11
LOC104361642	5096	103	4993
PAQR9	1	1	0
PCOLCE2	9	8	1
TRPC1	462	7	455
PLS1	43	4	39
LOC122154166	46	4	42
LOC104361573	132	1	131
XRN1	4630	43	4587
GK5	500	4	496
TFDP2	764	107	658
ATP1B3	1655	14	1642
LOC122153696	1	359	4
GRK7	1698	30	2027
RNF7	2687	53	2634
RASA2	3748	38	3710
ZBTB38	1256	592	664
LOC116964771	8	8	0
SLC16A14	3	3	0
FBXO36	13	5	9
TRIP12	21774	222	21553
DNER	1	0	1
PID1	4	0	4
LOC104362450	4	4	0
DAW1	3	0	3
CCL20	2	0	2
LOC104356604	1	1	0
LOC104355494	194	199	1
AGFG1	2007	30	1988
LOC122153489	64	30	132
MRPL44	1309	99	1303
MFF	1555	43	1512
COL4A3	3	0	3
COL4A4	190	198	2
RHBDD1	2029	108	1937
LOC122153889	36	2	40
IRS1	26	2	24
LOC116964779	0	0	0
NYAP2	0	0	0
DOCK10	311	1	310
LOC116964770	0	0	0
LOC104367666	0	0	0
CUL3	2614	38	2576
FAM124B	935	15	920
SERPINE2	210	5	205
WDFY1	2417	39	2378
AP1S3	58	1	57
SCG2	0	0	0
LOC116964776	0	0	0
KCNE4	0	0	0
ACSL3	2993	21	2972
MOGAT1	301	3	298
FARSB	3189	27	3168
SGPP2	87	91	2
PAX3	0	0	0
EPHA4	0	0	0
PXYLP1	1067	11	1056
SLC25A36	4483	43	4440
SPSB4	27	0	27
TRIM42	0	0	0
CLSTN2	0	0	0
LOC104357853	6	1	5
RBP2	2	2	0
COPB2	5026	212	4815
MRPS22	1035	288	748
FOXL2	0	0	0
PIK3CB	476	7	469
LOC104363218	14	10	4
PER2	2121	20	2101
LOC116963819	95	7	88
LOC104357783	0	0	0
CAB39	5050	35	5015
ITM2C	91	0	91
LOC104362466	1	1	0
GPR55	6	1	5
LOC104365532	31	2	29
LOC104365541	81	12	69
LOC104365550	5	2	3
ST6GAL1	93	0	93
ADIPOQ	15	15	0
COPS9	958	10	948
OTOS	24	22	2
